Filename;SignatureFileVersion;PUID;puidName;LogLines
PDF_1_4_061909.pdf;V1\;Not yet assigned,;not known,;7
PDF_1_4_061909.pdf;V10\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V11\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V12\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V13\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V16\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V17\;;;6
PDF_1_4_061909.pdf;V18\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V19\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V2\;Not yet assigned,;not known,;7
PDF_1_4_061909.pdf;V20\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V21\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V22\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V23\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V24\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V25\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V26\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V28\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V29\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V3\;Not yet assigned,;not known,;7
PDF_1_4_061909.pdf;V31\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V32\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V33\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V34\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V35\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V36\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V37\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V38\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V39\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V4\;Not yet assigned,;not known,;7
PDF_1_4_061909.pdf;V40\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V41\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V42\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V43\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V44\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V45\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V46\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V47\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V48\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V49\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V5\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V50\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V51\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V52\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V55\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V58\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V59\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V6\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V60\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V61\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V62\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V63\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
PDF_1_4_061909.pdf;V65\;fmt/18,;Acrobat PDF 1.4 - Portable Document Format,;7
