Filename;SignatureFileVersion;PUID;puidName;LogLines
PDF_1_2_053519.pdf;V1\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V10\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V11\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V12\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V13\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V16\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V17\;;;6
PDF_1_2_053519.pdf;V18\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V19\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V2\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V20\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V21\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V22\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V23\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V24\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V25\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V26\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V28\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V29\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V3\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V31\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V32\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V33\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V34\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V35\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V36\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V37\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V38\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V39\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V4\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V40\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V41\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V42\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V43\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V44\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V45\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V46\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V47\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V48\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V49\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V5\;Unknown,;not known,;7
PDF_1_2_053519.pdf;V50\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
PDF_1_2_053519.pdf;V51\;fmt/16,;Acrobat PDF 1.2 - Portable Document Format,;7
