Filename;SignatureFileVersion;PUID;puidName;LogLines
PDF_1_6_066188.pdf;V1\;Unknown,;not known,;7
PDF_1_6_066188.pdf;V10\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V11\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V12\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V13\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V16\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V17\;;;6
PDF_1_6_066188.pdf;V18\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V19\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V2\;Not yet assigned,;not known,;7
PDF_1_6_066188.pdf;V20\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V21\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V22\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V23\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V24\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V25\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V26\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V28\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V29\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V3\;Not yet assigned,;not known,;7
PDF_1_6_066188.pdf;V31\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V32\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V33\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V34\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V35\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V36\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V37\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V38\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V39\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V4\;Not yet assigned,;not known,;7
PDF_1_6_066188.pdf;V40\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V41\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V42\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V43\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V44\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V45\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V46\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
PDF_1_6_066188.pdf;V47\;fmt/20,;Acrobat PDF 1.6 - Portable Document Format,;7
