Filename;SignatureFileVersion;PUID;puidName;LogLines
PDF_1_3_064933.pdf;V1\;Unknown,;not known,;7
PDF_1_3_064933.pdf;V10\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V11\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V12\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V13\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V16\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V17\;;;6
PDF_1_3_064933.pdf;V18\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V19\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V2\;Not yet assigned,;not known,;7
PDF_1_3_064933.pdf;V20\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V21\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V22\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V23\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V24\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V25\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V26\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V28\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V29\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V3\;Not yet assigned,;not known,;7
PDF_1_3_064933.pdf;V31\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V32\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V33\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V34\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
PDF_1_3_064933.pdf;V35\;fmt/17,;Acrobat PDF 1.3 - Portable Document Format,;7
