D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V1\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V10\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V11\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V12\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V13\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V16\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V17\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V18\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V19\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V2\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V20\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V21\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V22\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V23\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V24\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V25\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V26\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V28\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V29\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V3\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V31\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V32\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V33\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V34\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V35\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V36\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V37\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V38\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V39\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V4\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V40\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V41\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V42\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V43\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V44\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V45\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V46\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V47\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V48\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V49\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V5\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V50\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V51\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V52\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V55\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V58\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V59\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V6\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V60\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V61\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V62\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V63\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V65\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V66\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V67\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V68\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V69\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V7\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V70\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V72\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V73\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V74\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V75\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V77\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V78\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V79\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V8\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V81\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V82\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V83\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V84\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V85\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V86\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V88\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V9\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V90\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V91\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V92\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns173921.pdf;V93\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V1\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V10\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V11\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V12\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V13\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V16\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V17\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V18\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V19\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V2\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V20\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V21\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V22\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V23\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V24\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V25\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V26\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V28\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V29\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V3\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V31\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V32\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V33\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V34\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V35\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V36\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V37\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V38\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V39\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V4\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V40\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V41\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V42\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V43\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V44\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V45\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V46\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V47\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V48\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V49\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V5\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V50\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V51\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V52\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V55\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V58\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V59\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V6\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V60\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V61\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V62\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V63\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V65\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V66\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V67\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V68\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V69\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V7\;Unknown,;not known,;7
D:\FileSuites\PDF\PDF_diverse\DROIDunknowns\pdf_1_0\DROIDunknowns266217.pdf;V70\;fmt/14,;Acrobat PDF 1.0 - Portable Document Format,;7
