Filename;SignatureFileVersion;PUID;puidName;LogLines
023235.jpg;V3\;Not yet assigned,;not known,;7
023235.jpg;V31\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V32\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V33\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V34\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V35\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V36\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V37\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V38\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V39\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V4\;Not yet assigned,;not known,;7
023235.jpg;V40\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V41\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V42\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V43\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V44\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V45\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V46\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V47\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V48\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V49\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V5\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V50\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V51\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V52\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V55\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V58\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V59\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V6\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V60\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V61\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V62\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V63\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V65\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V66\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V67\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V68\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V69\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V7\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V70\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V72\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V73\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V74\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V75\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V77\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V78\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V79\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V8\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V81\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V82\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V83\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V84\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V85\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V86\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V88\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V9\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V90\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V91\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V92\;fmt/44,;JPEG File Interchange Format,;7
023235.jpg;V93\;fmt/44,;JPEG File Interchange Format,;7
052820.jpg;V1\;Not yet assigned,;not known,;7
052820.jpg;V10\;fmt/44,;JPEG File Interchange Format,;7
052820.jpg;V11\;fmt/44,;JPEG File Interchange Format,;7
052820.jpg;V12\;fmt/44,;JPEG File Interchange Format,;7
052820.jpg;V13\;fmt/44,;JPEG File Interchange Format,;7
052820.jpg;V16\;fmt/44,;JPEG File Interchange Format,;7
052820.jpg;V17\;;;6
052820.jpg;V18\;fmt/44,;JPEG File Interchange Format,;7
